clean,noisy
5,59
90,90
52,52
28,28
48,48
57,57
5,5
15,15
28,26
24,24
82,47
34,14
16,16
8,8
35,54
91,91
61,61
53,77
34,34
94,94
36,36
52,40
33,54
72,17
64,64
17,39
38,38
76,76
91,90
25,25
20,20
32,91
70,31
59,59
7,7
11,6
68,6
8,8
23,30
80,46
77,71
41,39
43,43
25,25
5,5
75,75
3,3
40,40
16,16
40,40
90,90
32,32
99,99
49,49
80,14
82,55
75,75
69,69
11,11
25,67
50,50
53,22
15,15
19,19
77,77
14,14
97,22
90,63
1,1
38,38
59,59
44,90
85,85
70,36
70,66
4,4
69,50
44,44
53,53
84,84
66,66
43,37
49,49
58,54
56,17
45,45
14,14
94,94
30,30
88,88
78,78
16,16
46,46
27,7
4,4
14,14
8,8
96,96
32,26
48,48
53,57
79,79
35,35
55,55
14,16
66,66
35,35
73,73
56,28
35,45
36,60
74,33
83,4
31,31
73,73
17,17
9,9
67,59
1,77
61,61
62,62
27,27
73,67
58,58
6,6
11,14
62,62
96,27
73,73
17,17
62,89
86,79
70,70
27,27
0,0
53,35
55,55
45,45
98,98
89,65
95,64
32,73
11,11
49,32
58,58
19,19
27,25
19,89
7,7
92,92
96,96
65,84
87,89
86,36
27,65
66,27
32,68
42,7
46,46
41,41
23,23
75,24
46,51
56,56
41,33
38,68
60,91
36,36
83,83
1,1
75,75
91,91
52,52
81,89
42,42
96,29
51,51
9,31
89,11
94,23
30,45
31,62
47,47
38,38
78,78
75,51
95,33
48,48
56,56
38,38
94,3
11,11
96,96
57,57
97,97
33,60
49,43
51,51
6,48
33,33
86,86
58,29
90,90
90,90
36,36
1,8
33,33
40,9
23,23
36,36
3,10
4,4
37,22
19,17
54,54
49,49
48,48
61,60
54,54
89,89
46,11
48,48
45,42
89,89
55,48
68,25
44,44
44,44
71,3
16,16
42,42
83,83
39,39
11,3
41,41
57,57
21,21
4,25
54,81
69,11
96,96
31,50
90,90
7,7
68,30
11,11
24,24
44,44
67,67
1,1
84,68
96,62
8,31
55,55
41,41
83,83
87,87
65,30
43,43
5,5
83,83
54,0
30,30
62,35
96,66
92,28
34,34
73,73
75,39
83,1
43,43
76,76
2,19
33,33
64,64
49,10
81,81
3,3
36,36
32,89
67,67
23,23
91,91
7,98
25,25
67,67
47,92
1,97
56,56
34,1
90,23
83,83
58,58
8,8
35,35
97,48
94,94
29,29
83,70
93,93
78,22
56,56
72,72
79,79
72,72
70,70
20,86
97,97
88,88
65,65
9,9
46,61
45,77
69,81
84,84
12,14
66,8
40,69
97,97
22,0
40,96
80,80
2,2
34,34
86,86
54,98
67,67
95,3
62,68
85,85
57,57
37,11
22,87
4,29
63,55
91,91
91,37
12,12
87,87
54,22
86,86
85,85
38,38
33,33
22,99
10,83
92,92
42,42
95,95
50,50
52,52
7,7
91,91
0,79
35,35
4,83
43,43
14,13
81,81
45,45
22,22
37,72
92,92
30,34
43,43
1,1
14,14
92,60
20,63
79,79
78,78
47,47
44,44
86,86
13,13
1,1
70,70
13,13
91,45
73,73
28,28
84,84
39,11
96,61
19,65
8,8
72,72
19,81
99,99
46,54
84,52
55,6
29,29
10,10
78,28
43,30
61,61
89,46
50,50
33,33
7,7
97,97
95,95
54,16
26,29
0,0
25,63
9,9
8,8
35,11
0,0
10,82
53,53
22,22
52,50
36,36
7,15
29,32
4,4
97,97
50,3
11,8
20,88
31,68
68,92
53,53
56,57
24,24
30,62
0,0
1,29
13,7
54,54
84,84
41,41
74,74
98,52
13,67
9,9
95,95
38,62
65,65
45,18
43,6
55,62
97,97
31,31
13,44
63,63
94,94
59,59
72,17
16,16
54,54
28,49
31,31
22,26
37,37
11,80
50,4
82,82
58,58
59,59
29,29
4,4
53,76
44,44
24,24
72,72
45,10
66,66
31,31
34,34
24,5
39,14
23,65
63,63
41,41
71,71
14,14
63,97
74,74
48,78
11,11
91,81
18,18
86,13
98,17
91,24
21,21
53,60
29,29
93,34
14,2
65,70
0,22
93,93
47,11
14,14
19,19
53,53
96,18
95,50
48,76
7,92
28,28
10,67
19,0
45,10
92,92
86,39
1,1
63,63
76,76
72,72
66,66
68,86
11,81
86,5
8,57
70,70
54,41
51,51
74,69
52,52
76,76
21,21
47,47
15,67
21,20
17,17
26,26
41,41
33,33
87,87
35,96
42,42
98,98
73,73
92,92
48,25
93,21
15,15
19,82
64,64
15,7
53,53
13,13
91,66
39,39
38,38
82,82
44,44
89,44
3,75
39,25
20,20
17,28
14,14
36,36
60,60
88,87
96,96
24,24
45,54
90,80
54,54
77,90
32,32
17,83
19,19
38,12
57,21
58,58
70,70
1,1
55,55
73,73
99,97
94,13
13,60
70,86
94,94
96,96
70,70
81,63
12,12
54,54
39,39
3,95
35,91
82,41
1,39
19,19
85,1
91,91
78,1
96,96
2,15
31,31
25,55
3,53
59,59
94,32
58,58
67,39
3,40
77,6
84,3
16,16
49,49
89,89
97,97
40,40
41,41
44,44
17,17
60,15
63,63
17,17
29,29
18,18
5,5
73,15
34,34
32,10
80,80
28,31
54,55
72,72
63,63
16,71
39,76
11,11
37,37
87,87
75,22
9,78
88,88
2,15
43,9
59,59
0,0
7,7
11,11
9,9
88,88
73,73
52,52
72,72
96,96
60,17
93,93
59,59
89,89
65,65
63,63
79,79
20,20
32,32
24,24
78,78
19,7
3,3
37,37
87,87
21,21
8,34
4,4
18,18
28,28
36,36
5,5
50,4
57,57
71,92
26,26
51,51
63,63
47,47
38,38
7,9
69,69
89,89
25,25
28,28
15,15
7,7
35,35
43,43
34,34
65,65
95,95
65,81
11,11
12,32
29,29
47,47
94,34
67,45
9,9
62,10
94,90
80,47
66,66
13,13
97,97
11,11
84,59
65,65
5,56
89,89
42,42
3,3
95,96
73,73
87,10
72,2
47,71
74,42
56,56
79,79
84,84
10,10
22,31
56,40
28,28
49,84
66,86
93,93
81,46
72,72
59,33
51,51
51,32
84,84
69,69
41,41
59,59
33,33
30,30
57,57
36,36
16,59
43,43
48,58
85,33
52,6
16,16
92,92
17,22
65,65
15,15
65,7
44,44
5,5
31,31
21,21
51,51
66,21
51,51
79,95
46,80
67,67
75,75
3,89
98,98
31,31
74,74
78,78
89,57
61,70
61,61
65,65
95,71
44,44
48,20
27,88
38,53
84,84
17,40
29,37
33,33
76,76
23,23
45,45
86,86
22,22
72,72
62,1
84,84
93,50
32,32
53,99
87,87
51,51
46,61
16,16
68,52
3,84
4,4
74,13
48,17
23,26
45,45
10,10
26,13
25,25
85,85
62,62
88,88
45,23
44,36
43,43
19,19
31,94
98,30
96,83
99,29
59,59
68,68
36,36
15,15
76,76
63,63
91,59
56,14
99,94
83,0
55,55
0,0
78,78
95,18
76,31
94,48
34,34
96,54
8,8
19,19
2,2
63,84
59,59
42,6
27,27
36,55
34,30
79,79
74,74
31,0
19,18
66,66
68,52
95,45
4,72
10,10
75,75
32,32
87,85
64,64
92,92
38,38
36,42
4,4
39,39
39,39
99,98
24,2
50,50
54,54
47,47
11,11
57,57
62,62
38,38
15,94
30,43
91,99
50,41
58,58
71,38
82,82
50,50
78,21
44,13
70,70
56,15
74,74
73,15
31,31
65,65
56,56
99,16
15,15
23,23
0,83
87,87
59,59
36,36
37,37
85,27
98,99
9,9
59,59
49,45
72,17
47,47
45,45
87,87
5,5
90,90
26,26
27,27
7,79
46,46
28,28
16,12
78,78
60,60
96,96
28,28
65,44
42,35
9,9
8,71
22,17
61,0
36,61
27,74
80,80
83,97
60,60
95,95
32,32
25,25
1,1
22,68
51,65
8,8
47,47
44,44
59,59
83,83
14,89
70,70
36,32
28,28
24,24
59,3
83,83
69,69
31,31
34,34
51,73
20,22
20,31
39,53
61,59
60,60
74,74
5,5
64,64
90,90
77,45
33,33
64,64
29,29
91,8
80,80
39,39
63,63
81,33
73,73
41,41
10,10
42,42
57,53
21,36
81,81
49,49
66,79
82,82
47,47
61,56
55,55
2,2
89,77
69,62
57,57
81,30
95,95
55,55
2,2
88,88
79,49
15,15
30,20
86,86
76,75
67,67
92,92
99,99
41,18
11,11
87,54
0,0
0,0
36,14
28,28
0,0
38,38
33,1
93,20
94,94
24,24
40,40
49,22
95,57
17,55
40,40
78,78
29,29
9,9
12,58
85,3
54,54
85,66
14,14
41,41
72,72
85,85
7,7
70,70
48,48
70,70
91,49
78,78
43,43
71,71
58,24
63,96
50,50
90,90
96,82
11,11
70,70
82,92
46,46
36,36
33,33
64,77
1,1
66,79
38,38
28,28
8,87
74,50
64,77
33,33
13,85
43,43
93,93
96,64
70,70
69,57
92,92
91,91
78,78
91,91
8,8
48,48
33,76
93,67
56,56
49,49
57,57
92,92
93,93
85,85
96,96
68,56
6,8
44,76
42,42
99,99
62,92
10,72
69,69
24,24
62,38
82,53
20,20
89,89
43,43
96,96
63,63
80,80
84,84
43,60
59,59
11,18
8,8
39,79
29,39
27,68
11,11
36,36
99,99
89,89
6,77
57,57
22,95
74,25
6,26
37,37
20,24
7,7
54,54
87,87
59,59
82,82
14,14
1,1
9,9
59,99
22,91
11,11
99,99
39,39
98,98
17,12
24,24
8,8
5,5
54,54
77,1
41,85
54,54
25,25
43,43
86,86
93,93
63,63
3,3
32,53
6,6
27,27
84,53
87,22
64,31
48,48
97,38
81,21
38,38
9,9
44,42
81,76
1,1
65,58
76,76
28,83
99,27
99,38
61,85
46,46
57,57
91,91
79,79
87,87
88,88
79,92
60,72
80,80
0,0
84,84
86,64
53,17
35,53
31,51
54,8
18,91
5,73
58,58
96,53
76,76
97,97
9,9
16,16
83,83
18,25
7,7
63,15
73,48
0,6
0,35
66,66
92,61
24,60
50,42
32,32
84,85
96,96
85,4
50,50
32,15
22,22
40,40
61,21
95,95
70,70
57,57
7,7
97,81
10,10
86,64
73,73
25,25
99,99
8,8
27,27
84,84
8,83
19,65
52,52
83,83
11,52
34,34
48,91
73,0
33,92
73,73
61,49
71,71
89,50
11,82
80,80
88,97
18,58
6,6
75,20
2,2
1,1
28,46
16,16
80,80
67,67
73,73
69,69
35,1
93,93
57,46
88,88
35,35
89,89
6,41
13,55
46,46
55,55
47,47
8,55
13,13
59,59
48,48
39,78
34,34
22,8
32,32
28,28
42,42
67,84
42,18
89,3
9,31
62,62
33,33
17,13
95,95
26,26
80,80
76,20
2,45
96,29
1,59
40,40
31,13
27,25
83,15
30,30
84,88
61,77
0,0
38,38
96,96
85,45
93,93
19,19
82,70
91,91
51,51
50,61
65,65
85,5
20,28
59,42
80,99
27,27
53,95
47,47
29,29
86,86
58,58
52,52
19,19
8,8
63,63
34,98
70,4
74,74
1,1
93,93
42,42
49,49
93,1
51,51
32,4
66,66
90,90
62,62
14,89
49,49
12,12
70,70
65,65
23,23
80,75
39,20
92,25
60,0
46,46
69,41
72,72
28,28
98,62
25,25
33,33
75,41
97,97
23,23
43,39
28,28
32,68
96,96
70,54
90,8
48,48
38,53
23,23
16,16
71,41
37,37
84,97
5,5
59,86
71,74
30,30
93,93
97,9
87,87
37,37
15,63
2,2
85,70
99,26
62,1
5,5
15,59
35,16
20,63
70,70
76,48
29,22
58,58
57,57
5,20
83,83
16,4
89,57
3,3
34,34
88,88
6,1
59,59
29,85
10,10
25,25
68,68
27,39
50,37
32,32
61,70
27,27
29,21
85,85
61,38
44,44
1,1
22,22
88,88
26,26
69,69
53,80
68,68
85,83
69,24
73,73
68,68
6,39
45,45
40,40
55,39
84,95
5,7
95,16
50,8
6,6
66,66
3,3
20,20
20,10
61,7
59,11
81,81
65,65
14,14
10,36
44,10
21,21
82,26
0,0
51,1
96,96
50,50
96,71
69,69
82,82
78,78
95,95
60,60
58,58
51,4
93,93
43,51
96,14
8,52
78,78
97,97
43,63
84,53
23,49
77,77
19,19
50,50
62,85
24,59
92,92
68,68
94,64
37,53
86,86
39,74
15,15
93,93
18,50
67,17
66,16
71,29
54,54
28,43
74,90
21,70
99,99
69,69
12,12
52,99
91,91
66,80
37,37
68,91
60,84
3,22
84,65
82,82
8,65
62,62
82,82
73,33
29,43
0,0
78,78
92,1
75,75
58,58
84,40
17,17
93,93
69,69
14,94
0,7
27,27
77,77
81,81
54,54
51,20
30,30
15,15
63,63
67,78
66,42
15,15
38,17
47,0
79,79
12,12
71,50
77,77
90,90
47,31
6,25
65,65
69,69
81,81
67,67
50,40
26,93
3,3
29,29
37,73
29,29
83,7
84,84
97,97
49,8
94,94
99,99
17,86
69,69
37,37
98,98
28,28
93,93
82,67
12,38
85,85
61,61
98,98
29,29
55,21
74,27
82,67
53,53
62,84
19,19
37,37
31,72
50,33
92,92
35,35
17,91
56,97
93,93
89,89
11,11
5,42
87,87
41,58
25,25
4,4
56,20
77,77
27,85
60,60
78,74
18,18
14,36
51,51
38,38
53,53
84,84
62,47
70,93
47,47
15,58
84,12
50,50
89,18
0,0
12,12
34,34
17,17
95,95
43,43
80,80
14,10
5,67
7,4
33,33
80,80
97,97
78,78
35,35
88,88
69,69
45,81
27,27
73,3
89,13
56,83
2,2
16,16
1,95
5,5
7,7
32,32
38,15
50,92
90,90
58,58
4,4
80,94
99,50
40,40
94,94
23,23
63,35
6,6
45,47
52,52
87,87
63,43
65,84
71,91
14,14
61,4
75,75
52,89
40,40
61,33
17,17
86,19
0,19
77,77
3,3
66,40
47,42
3,3
17,50
68,68
83,14
35,99
74,74
65,37
89,85
1,1
69,69
23,65
52,72
14,9
77,16
1,1
66,66
28,66
39,39
57,86
94,94
97,97
41,41
60,19
74,74
57,57
31,31
56,56
31,31
24,36
77,77
76,64
77,77
77,77
90,90
40,30
0,0
76,53
21,30
66,84
70,70
88,5
16,16
96,12
65,65
6,6
81,81
34,34
53,53
8,30
92,42
76,76
99,27
61,61
60,76
18,18
50,50
63,63
17,55
40,78
68,93
18,18
46,46
91,14
47,47
49,90
89,66
87,87
97,97
60,60
67,67
91,91
80,80
48,3
12,84
40,75
76,76
68,91
52,50
87,87
9,82
14,14
20,89
22,80
1,16
95,20
54,54
47,47
79,79
85,85
59,55
80,80
63,75
44,44
51,51
76,93
69,69
17,17
91,29
49,30
41,60
76,76
36,23
86,3
79,79
34,34
50,14
55,2
16,51
46,41
34,34
54,86
25,52
92,31
0,0
44,7
73,53
14,9
38,69
59,86
1,1
73,73
72,72
29,29
43,43
8,8
99,82
43,43
63,63
58,58
90,90
47,47
68,3
46,46
18,18
50,57
83,83
24,59
91,91
77,77
33,33
38,38
31,26
51,51
63,41
64,47
18,2
4,72
75,75
24,36
95,95
0,94
23,81
9,18
23,35
91,91
80,80
84,84
95,95
24,29
48,65
17,17
89,89
67,67
15,39
48,11
40,40
88,21
9,9
20,20
80,80
33,33
43,43
23,23
87,87
12,12
12,12
6,6
99,25
46,46
99,99
70,70
44,56
87,76
41,41
74,36
45,45
5,5
77,86
45,45
40,40
15,71
71,57
83,83
36,96
84,24
3,3
4,89
92,92
30,30
27,27
60,60
40,40
9,9
93,93
5,35
88,55
10,10
73,73
43,94
33,33
14,52
46,46
15,35
73,73
57,57
31,31
28,28
9,9
35,6
48,15
61,18
23,23
13,13
33,57
63,88
6,6
83,96
18,18
49,49
76,15
95,98
18,18
39,62
6,6
66,62
78,12
15,22
40,87
88,29
86,86
49,72
11,11
22,88
82,82
53,53
71,48
34,34
94,94
64,20
8,41
22,22
28,0
22,53
93,10
28,28
10,99
8,8
50,50
27,44
57,57
75,75
43,43
21,40
52,61
85,85
64,64
18,36
65,65
99,99
87,87
24,76
49,49
93,93
73,73
43,7
87,87
73,73
91,77
99,99
74,32
28,28
52,52
93,93
31,43
20,20
7,7
13,77
3,61
98,98
52,52
47,47
78,1
27,27
16,83
88,88
14,14
15,15
11,81
20,24
26,26
6,6
94,52
45,45
4,4
67,67
86,6
39,39
58,58
91,91
8,67
69,69
90,0
22,22
66,66
70,60
45,81
64,64
20,24
51,25
97,97
1,1
86,86
10,10
31,31
25,25
22,22
60,60
25,25
28,18
52,47
42,42
84,84
54,65
12,12
50,50
1,36
79,79
25,25
90,90
73,20
55,35
71,80
32,75
10,10
51,60
11,11
83,83
31,31
51,51
1,1
79,1
32,61
61,61
73,73
93,95
7,14
58,58
41,51
12,72
97,97
91,17
20,20
90,90
51,51
71,71
55,55
54,79
37,37
17,17
30,30
19,23
90,90
8,38
58,52
87,87
83,15
71,47
75,75
8,8
93,90
44,44
77,77
66,23
0,0
88,88
21,21
26,26
65,65
91,91
0,76
36,36
80,23
63,63
80,80
45,26
67,99
58,58
96,96
54,54
51,51
9,9
88,26
21,21
59,92
53,53
65,65
85,84
10,10
37,86
87,87
67,14
40,40
17,59
66,92
20,20
47,89
87,74
14,14
17,17
90,15
31,16
67,67
71,71
30,34
90,31
11,0
59,59
88,88
5,5
18,18
3,44
61,61
30,48
72,72
71,71
10,66
39,39
23,48
61,61
25,42
80,80
37,37
41,4
19,28
88,88
20,21
69,69
71,71
77,28
0,16
36,36
44,44
64,64
27,27
82,82
2,2
6,6
6,6
87,87
97,81
54,54
38,36
30,30
22,35
75,75
54,54
39,39
62,85
81,81
20,20
8,8
39,39
99,25
81,12
23,13
67,67
87,11
53,53
94,94
65,65
8,8
95,59
20,20
24,24
62,80
11,11
85,85
97,97
6,27
89,85
61,53
79,79
7,7
36,61
83,83
17,56
21,21
93,93
32,32
89,89
54,54
5,5
82,82
30,30
88,88
30,30
59,24
80,80
4,41
59,59
71,71
92,92
72,37
67,67
92,77
36,2
8,8
70,70
28,28
79,25
97,97
39,39
76,76
49,49
26,26
92,14
66,47
46,29
57,57
27,27
68,43
61,39
86,10
47,47
60,27
61,61
42,58
40,21
17,88
8,8
62,62
22,69
60,60
86,38
51,1
3,3
93,93
12,12
34,47
34,72
50,93
96,16
88,88
83,2
30,78
83,83
72,54
42,42
27,27
40,88
18,96
42,42
27,27
21,21
60,60
27,27
59,59
60,60
79,46
44,44
7,7
17,17
92,92
43,43
93,85
49,49
42,46
89,29
17,66
92,92
34,34
61,95
92,92
24,24
41,95
44,44
96,96
98,98
5,43
31,31
52,52
75,75
46,46
94,8
28,28
22,92
58,58
21,21
22,72
91,66
14,2
66,26
65,65
60,60
78,78
2,17
7,38
34,34
46,56
33,4
22,22
67,67
34,34
68,68
61,61
87,4
28,29
23,23
53,53
47,47
62,62
43,72
22,22
24,24
26,82
62,36
46,46
3,3
25,25
73,73
78,9
34,90
69,69
34,34
11,22
41,41
6,60
24,24
70,64
96,96
25,25
78,15
54,54
77,31
96,96
22,23
43,78
48,40
92,92
61,15
13,13
10,10
12,12
85,85
27,23
95,95
21,21
51,18
85,85
32,32
65,65
58,58
73,4
29,22
86,86
57,57
41,79
86,25
51,51
85,95
20,92
94,94
14,14
77,43
45,49
61,46
50,50
23,38
62,62
32,14
65,96
79,79
25,25
14,81
65,65
26,26
3,3
72,93
32,32
50,50
37,37
56,56
4,60
50,4
27,27
31,31
55,86
27,27
70,79
88,88
87,87
89,89
27,27
4,29
17,17
33,33
54,54
33,33
17,17
42,12
10,10
78,78
99,99
23,76
81,81
17,72
19,19
14,14
93,93
58,58
24,24
11,34
28,28
41,41
96,96
26,26
0,31
27,27
50,50
8,25
90,90
45,66
98,98
57,4
6,6
57,37
49,49
17,17
70,74
24,58
19,79
1,1
16,16
11,11
29,60
70,70
33,33
18,57
53,53
5,5
56,81
12,12
68,68
56,57
42,42
9,36
75,75
85,85
5,58
84,24
28,76
73,73
71,71
89,87
91,91
63,23
2,2
53,77
94,97
26,26
16,85
62,57
19,57
29,29
35,76
49,48
86,86
37,37
46,45
75,20
52,52
13,96
69,69
6,6
83,86
66,66
21,21
52,52
41,85
49,49
7,17
95,95
60,60
68,68
3,82
77,77
60,60
37,37
56,56
62,22
87,55
4,17
73,2
77,77
72,46
57,47
21,13
70,96
6,6
71,98
95,42
16,79
70,70
45,45
79,79
36,82
1,1
71,71
93,93
3,96
25,5
56,56
62,62
5,28
89,89
92,12
26,26
54,27
10,10
80,29
59,59
7,7
18,18
24,24
10,10
6,6
29,73
36,94
34,62
28,28
34,34
52,52
53,91
72,72
9,9
94,94
19,51
13,5
1,60
54,54
35,35
44,86
52,52
74,74
52,86
71,71
50,39
30,72
68,68
85,22
57,57
3,4
87,20
41,41
63,78
24,24
9,58
68,68
60,60
35,35
64,9
66,66
25,25
54,36
10,10
11,87
17,97
76,76
37,37
47,47
67,70
0,0
47,47
32,17
87,87
15,15
83,28
94,13
11,17
12,96
94,44
23,23
45,24
59,59
3,3
49,90
14,89
79,80
16,16
97,97
75,75
60,23
4,91
15,15
65,65
29,44
18,18
28,12
69,21
2,2
69,69
58,58
81,89
6,6
83,83
72,72
70,70
30,30
56,56
26,26
90,90
44,44
42,42
5,5
50,50
47,12
41,41
15,15
36,36
38,38
39,18
32,32
33,33
45,45
15,15
20,20
25,25
90,90
57,57
20,79
62,62
78,78
59,59
84,84
23,23
32,32
39,83
96,96
80,76
68,87
72,72
81,36
47,66
34,66
92,92
78,78
45,45
93,33
65,96
90,90
41,74
94,29
27,27
78,78
12,12
47,34
46,46
25,87
75,75
9,9
8,8
19,19
57,57
86,4
84,35
52,12
99,99
65,65
93,33
10,10
9,9
62,62
72,72
93,48
21,21
55,47
72,18
48,39
55,95
80,34
75,75
65,75
23,23
57,10
79,39
62,62
13,13
78,70
72,72
77,77
49,59
77,77
72,72
87,24
88,88
3,4
51,51
42,41
7,7
12,12
11,11
20,20
16,2
53,50
67,30
26,73
70,70
63,63
19,19
48,48
80,80
35,35
1,17
64,66
70,70
2,63
28,28
75,37
2,2
29,29
18,13
97,97
2,2
39,39
11,84
43,43
81,81
27,23
57,57
24,24
79,79
16,16
45,45
87,87
9,62
42,42
60,60
70,79
69,69
1,93
63,31
95,95
95,29
53,53
23,93
54,54
45,67
75,53
44,44
14,14
96,96
96,14
41,73
0,53
52,52
14,92
44,44
47,47
33,41
93,17
40,33
61,61
38,66
40,40
78,78
94,94
25,95
80,80
94,94
64,9
62,62
12,12
44,44
19,19
40,37
40,40
30,30
87,91
40,40
42,42
78,78
3,38
86,86
76,76
28,28
38,38
62,62
55,31
96,96
57,76
63,63
86,86
30,30
70,70
86,31
53,84
86,86
62,62
98,26
87,69
7,7
49,28
46,46
17,17
20,20
30,9
97,97
42,42
50,89
19,71
90,90
45,60
33,33
2,2
88,88
1,1
17,70
15,2
21,21
74,91
20,31
52,15
73,73
19,19
17,17
49,49
21,21
49,79
9,9
75,75
47,36
40,40
39,39
55,55
35,48
70,70
39,39
15,55
1,88
94,94
84,84
69,54
50,90
92,72
61,15
3,77
93,72
45,40
41,73
70,8
25,25
21,21
22,22
8,8
52,52
25,39
20,20
14,46
87,87
62,62
87,47
39,15
83,82
22,60
85,23
18,10
62,62
19,10
59,11
19,35
24,24
50,50
56,98
9,48
21,21
61,61
27,27
38,97
49,49
63,0
46,54
56,56
59,59
36,36
91,91
11,11
90,90
2,2
64,64
91,65
91,91
82,82
54,73
74,74
41,41
39,39
7,7
98,78
75,36
79,32
71,27
96,96
96,96
64,64
75,75
3,3
40,40
76,27
92,92
19,19
36,36
51,51
0,0
43,43
16,16
23,23
2,2
78,78
28,67
95,11
52,52
8,25
99,9
94,94
23,52
11,11
43,26
69,69
98,95
43,23
63,63
60,23
73,56
17,40
41,89
60,42
10,10
1,46
89,8
59,43
21,21
65,15
39,24
69,81
17,58
54,54
34,7
88,88
42,52
74,97
55,55
6,5
66,5
17,3
81,81
87,71
43,43
93,93
6,6
55,55
74,78
46,46
46,98
36,60
34,33
43,43
2,73
79,79
33,84
30,30
88,88
50,50
88,50
58,58
13,13
3,3
52,52
77,77
72,72
13,13
54,92
58,58
28,28
26,26
67,94
66,66
2,2
76,76
63,56
2,78
55,26
51,36
46,3
94,8
87,87
91,91
43,3
34,34
95,95
86,86
54,54
61,59
47,47
67,67
65,65
55,22
93,93
43,64
31,31
20,20
78,78
8,68
61,61
67,67
81,81
29,29
8,89
33,33
17,9
81,81
68,68
18,18
37,37
13,13
47,8
44,81
24,24
41,41
90,95
61,61
66,73
69,5
55,72
66,66
94,94
10,10
10,10
16,16
20,30
75,75
26,26
93,93
78,55
64,64
1,89
59,59
39,1
32,32
77,93
35,35
10,35
27,23
81,81
58,58
13,13
22,22
31,86
56,93
73,73
40,40
35,35
35,35
55,40
25,50
80,80
17,17
16,16
79,8
60,60
60,60
68,68
20,20
10,97
85,47
98,98
41,54
25,54
60,60
81,93
41,41
62,62
12,91
4,92
45,45
45,45
68,38
34,51
94,94
21,65
4,4
62,14
50,30
51,51
86,86
95,95
97,97
47,47
9,9
94,94
95,95
5,5
97,52
15,43
85,1
45,45
72,72
64,64
73,73
19,91
71,54
41,10
33,68
67,67
88,88
61,61
32,32
28,28
88,88
90,28
26,69
41,41
7,7
79,79
12,12
64,64
62,62
76,38
53,53
66,66
19,48
7,39
66,66
19,35
19,73
46,52
30,30
30,50
19,19
4,73
40,40
45,54
74,10
20,47
96,7
17,86
49,49
19,19
43,44
42,42
4,19
78,20
48,48
41,62
43,88
9,17
41,32
59,59
26,76
88,88
33,33
23,23
30,30
14,24
71,71
43,42
63,63
43,68
69,69
21,21
47,47
13,38
38,38
35,35
77,68
60,61
30,26
97,97
67,67
25,59
77,77
51,51
92,92
19,64
90,90
57,57
76,76
31,31
65,65
14,16
18,18
23,23
75,38
18,18
13,13
64,16
26,26
87,87
6,50
3,45
64,64
60,60
59,59
7,80
70,18
95,95
86,86
74,74
48,47
41,23
17,42
44,82
39,39
42,42
58,58
50,50
38,37
2,2
74,34
96,96
28,24
26,26
98,98
21,0
26,26
36,36
76,35
71,71
44,44
98,20
67,0
18,18
23,23
70,70
26,26
20,97
55,31
46,46
2,2
12,12
65,44
41,41
84,84
44,50
73,73
86,86
8,8
73,73
85,91
87,37
95,95
17,28
3,3
43,5
0,63
74,35
30,32
86,86
12,12
71,96
65,52
9,9
16,16
93,18
71,33
5,5
83,0
67,55
96,96
76,41
65,65
83,83
29,83
25,20
30,30
6,6
23,23
46,96
25,25
7,7
43,43
74,74
1,1
98,98
42,42
57,57
45,45
6,42
63,63
7,7
75,65
90,40
71,71
6,6
41,41
10,27
52,52
16,16
16,16
91,91
86,86
36,36
24,31
21,21
22,22
45,45
92,92
46,46
38,38
17,17
17,58
86,86
97,2
34,34
39,89
35,93
82,82
28,28
19,19
93,86
49,61
88,55
34,15
19,19
35,35
56,56
22,22
39,39
12,12
89,89
14,14
46,46
32,9
57,57
82,58
53,53
82,82
79,61
36,36
15,68
70,70
79,79
47,2
58,62
37,47
25,25
81,81
73,7
65,65
7,7
19,19
88,88
68,45
33,33
8,64
61,61
81,81
46,61
83,83
95,95
37,37
8,8
51,51
38,80
52,52
94,94
32,32
7,7
29,29
25,25
52,17
15,15
94,11
18,78
29,29
41,41
19,19
51,37
12,12
76,76
68,68
65,74
18,18
62,62
31,39
51,68
62,62
17,62
30,30
92,92
14,14
67,67
82,82
52,4
46,46
77,77
54,54
32,32
81,81
65,65
92,92
68,37
43,43
67,19
11,11
21,21
99,99
61,61
22,71
60,60
65,65
54,66
34,34
20,20
64,64
2,2
62,62
34,11
70,18
52,52
81,32
49,29
45,35
9,9
15,85
81,81
29,29
70,70
16,98
2,36
68,52
78,78
6,6
85,85
0,23
34,34
0,0
57,57
98,44
39,39
25,25
71,71
53,78
64,64
5,5
87,87
36,36
59,59
38,2
74,77
99,99
21,21
11,87
2,35
21,21
64,29
95,96
36,51
20,66
61,56
46,46
81,82
29,62
77,86
81,81
60,18
90,90
17,17
84,84
45,45
15,15
41,22
32,32
76,34
95,95
39,39
85,85
48,48
43,43
15,96
31,31
35,35
42,82
19,19
8,8
26,26
8,8
49,49
16,16
0,0
33,33
56,47
71,71
47,81
53,53
65,15
27,7
80,80
11,11
60,60
66,24
99,80
67,67
78,86
12,88
23,23
24,24
91,91
45,45
72,90
28,28
22,22
58,97
63,63
1,1
11,11
74,74
1,3
59,59
11,83
67,67
8,8
73,52
50,50
70,70
38,38
18,17
28,28
25,25
85,36
99,99
70,50
66,66
73,73
5,5
55,19
